gzscdc_10152.txt | 【全国疟疾日科普】防疟疾、防输入、早发现、早诊疗——共同守护无疟成果 | https://www.gzscdc.org.cn/ggfw/jkjy/kpxc/dfb/content_10152 | 贵州省疾病预防控制中心 | 2026年04月24日
sccdc_38343.txt | 世卫拉响最高级防疫警报！国外336例感染、87例死亡，四川疾控专家硬核解读&gt;&gt;&gt; | https://www.sccdc.cn/Article/View?id=38343 | 四川省疾病预防控制中心 | 2026/05/20
sccdc_38490.txt | 宝宝得了疱疹性咽峡炎？别慌，一文带你了解它 | https://www.sccdc.cn/Article/View?id=38490 | 四川省疾病预防控制中心 | 2026/06/26
sccdc_38491.txt | 为什么艾滋病患者易发生机会性感染 | https://www.sccdc.cn/Article/View?id=38491 | 四川省疾病预防控制中心 | 2026/06/26
sccdc_38493.txt | 一种被严重低估的传统食物！研究发现：日常吃点，降低身体19种炎症指标 | https://www.sccdc.cn/Article/View?id=38493 | 四川省疾病预防控制中心 | 2026/06/26
sccdc_39181.txt | 体检发现转氨酶升高，请读懂这个“警报”信号 | https://www.sccdc.cn/Article/View?id=39181 | 四川省疾病预防控制中心 | 2026/09/10
sccdc_39208.txt | 一口「微创手术」——六根针，五十秒，秋天的蚊子为什么特别狠 | https://www.sccdc.cn/Article/View?id=39208 | 四川省疾病预防控制中心 | 2026/09/14
sccdc_39226.txt | 洗手液怎么选？ | https://www.sccdc.cn/Article/View?id=39226 | 四川省疾病预防控制中心 | 2026/09/17
tjcdc_030198416.txt | 河边骑行，小心“小咬”袭眼——蚋虫防护重点提示 | https://www.cdctj.com.cn/system/2026/09/15/030198416.shtml | 天津市疾病预防控制中心 | 2026-09-15
tjcdc_030198747.txt | 全国爱牙日｜孩子天天刷牙，为什么还是蛀牙？家长最关心的防龋问题一次说清 | https://www.cdctj.com.cn/system/2026/09/21/030198747.shtml | 天津市疾病预防控制中心 | 2026-09-21
tjcdc_030198930.txt | 氟斑牙不疼就没事？牙齿可要遭大罪了！ | https://www.cdctj.com.cn/system/2026/09/24/030198930.shtml | 天津市疾病预防控制中心 | 2026-09-24
# 不可达: https://www.cdc.zj.cn/ 浙江省疾控——首页与栏目全JS渲染(0个静态<a>)，无静态列表可枚举，按最多2次尝试原则放弃
# 不可达: https://www.jscdc.cn/ 江苏疾控——健康科普资源库为内网IP SPA(218.94.1.76)，站点栏目页正文<600字且无静态科普列表页，放弃
# 不可达: https://www.gzcdc.org.cn/ 广州疾控——科普知识列表(/education/health.html)正文全部托管在微信公众号(mp.weixin.qq.com，图片版海报)，站内 /education/view/*.html 正文容器为空(<p>&nbsp;</p>)，无逐字文字可取，放弃
# 说明: https://www.cdctj.com.cn/ 天津疾控——文章直链经CDN回源不稳定404，抓成的条目保留，失败的在下方逐条记录
# 已排除: https://www.sccdc.cn/Article/View?id=25472 正文容器为空(图片版/视频页)
# 已排除: https://www.sccdc.cn/Article/View?id=27486 正文容器为空(图片版/视频页)
# 已排除: https://www.sccdc.cn/Article/View?id=26006 正文容器为空(图片版/视频页)
# 已排除: https://www.sccdc.cn/Article/View?id=26039 正文容器为空(图片版/视频页)
# 已排除: https://www.sccdc.cn/Article/View?id=38682 正文仅16中文字(<400)
# 已排除: https://www.sccdc.cn/Article/View?id=38494 正文仅320中文字(<400)
# 已排除: https://www.sccdc.cn/Article/View?id=38720 正文容器为空(图片版/视频页)
# 已排除: https://www.sccdc.cn/Article/View?id=38721 正文容器为空(图片版/视频页)
# 已排除: https://www.sccdc.cn/Article/View?id=38718 正文容器为空(图片版/视频页)
# 已排除: https://www.sccdc.cn/Article/View?id=38672 正文容器为空(图片版/视频页)
# 已排除: https://www.sccdc.cn/Article/View?id=38712 正文容器为空(图片版/视频页)
# 已排除: https://www.sccdc.cn/Article/View?id=38673 正文容器为空(图片版/视频页)
# 已排除: https://www.sccdc.cn/Article/View?id=39012 正文容器为空(图片版/视频页)
# 已排除: https://www.sccdc.cn/Article/View?id=39013 正文容器为空(图片版/视频页)
# 已排除: http://www.hbcdc.cn/jkjy/jkts/12051.htm 正文容器为空(图片版/视频页)
# 已排除: http://www.hbcdc.cn/jkjy/jkts/12029.htm 正文容器为空(图片版/视频页)
# 已排除: http://www.hbcdc.cn/jkjy/jkts/11972.htm 正文容器为空(图片版/视频页)
# 已排除: http://www.hbcdc.cn/jkjy/jkkp/jkts/11728.htm 页面抓取失败 HTTP 404
# 已排除: http://www.hbcdc.cn/jkjy/jkkp/jkts/11659.htm 页面抓取失败 HTTP 404
# 已排除: http://www.hbcdc.cn/jkjy/jkkp/jkts/11637.htm 页面抓取失败 HTTP 404
# 已排除: http://www.hbcdc.cn/jkjy/jkkp/jkts/11622.htm 页面抓取失败 HTTP 404
# 已排除: http://www.hbcdc.cn/jkjy/jkkp/jkts/11576.htm 页面抓取失败 HTTP 404
# 已排除: http://www.hbcdc.cn/jkjy/jkkp/jkts/11538.htm 页面抓取失败 HTTP 404
# 已排除: http://www.hbcdc.cn/jkjy/jkkp/jkts/11517.htm 页面抓取失败 HTTP 404
# 已排除: http://www.hbcdc.cn/jkjy/jkkp/jkts/11469.htm 页面抓取失败 HTTP 404
# 已排除: http://www.hbcdc.cn/jkjy/jkkp/jkts/11424.htm 页面抓取失败 HTTP 404
# 已排除: http://www.hbcdc.cn/jkjy/jkkp/jkts/11375.htm 页面抓取失败 HTTP 404
# 已排除: http://www.hbcdc.cn/jkjy/jkkp/jkts/11359.htm 页面抓取失败 HTTP 404
# 已排除: https://www.gzscdc.org.cn/ggfw/jkjy/kpxc/yyws/content_10218 正文仅398中文字(<400)
# 已排除: https://www.gzscdc.org.cn/ggfw/jkjy/kpxc/azbxbbg/content_10204 正文容器为空(图片版/视频页)
# 已排除: https://www.cdctj.com.cn/system/2026/09/24/030198929.shtml 正文仅30中文字(<400)
# 已排除: https://www.cdctj.com.cn/system/2026/09/22/030198829.shtml 正文仅29中文字(<400)
# 已排除: https://www.cdctj.com.cn/system/2026/09/21/030198756.shtml 正文容器为空(图片版/视频页)
# 已排除: https://www.cdctj.com.cn/system/2026/09/21/030198746.shtml 正文容器为空(图片版/视频页)
# 已排除: https://www.cdctj.com.cn/system/2026/09/20/030198642.shtml 正文仅27中文字(<400)
# 已排除: https://www.cdctj.com.cn/system/2026/09/18/030198562.shtml 正文仅30中文字(<400)
# 已排除: https://www.cdctj.com.cn/system/2026/09/18/030198552.shtml 正文仅86中文字(<400)
# 已排除: https://www.cdctj.com.cn/system/2026/09/18/030198551.shtml 正文仅123中文字(<400)
# 已排除: https://www.cdctj.com.cn/system/2026/09/18/030198550.shtml 正文仅49中文字(<400)
# 已排除: https://www.cdctj.com.cn/system/2026/09/18/030198549.shtml 正文仅190中文字(<400)
# 已排除: https://www.cdctj.com.cn/system/2026/09/17/030198519.shtml 正文仅13中文字(<400)
# 已排除: https://www.cdctj.com.cn/system/2026/09/15/030198395.shtml 正文仅10中文字(<400)
